FIPS,life_expectancy,mortality_risk_0-5,mortality_risk_5-25,mortality_risk_25-45,mortality_risk_45-65,mortality_risk_65-85
21079,77.56,0.65,0.85,2.96,13.0,54.64
21081,75.37,0.71,1.02,3.49,15.92,62.24
21083,76.07,0.79,1.18,3.49,14.97,57.74
21085,74.94,0.79,1.13,3.86,17.07,61.54
21087,77.19,0.71,0.96,2.98,13.5,55.45
21089,75.98,0.72,0.99,3.29,15.11,59.75
21091,77.17,0.62,0.94,2.91,13.85,56.64
21093,77.18,0.77,0.76,2.71,13.82,56.01
21095,71.45,1.07,1.59,5.66,22.3,67.47
21097,75.71,0.79,1.16,3.49,15.64,58.88
21099,75.48,0.74,1.14,3.56,16.09,59.92
21101,76.54,0.7,0.9,3.12,14.59,57.24
21103,76.21,0.69,1.05,3.33,14.92,58.24
21105,76.69,0.84,1.13,3.49,14.29,54.46
21107,75.01,0.84,1.07,3.71,16.85,61.06
21109,73.31,0.99,1.43,4.75,18.56,65.47
21111,77.01,0.69,0.79,3.12,14.68,54.58
21113,77.54,0.6,0.83,2.82,13.17,55.32
21115,73.54,0.95,1.31,4.31,18.84,63.89
21117,77.06,0.72,0.78,2.8,14.15,56.0
21119,72.98,1.09,1.55,5.19,19.4,62.96
21121,73.25,1.02,1.33,4.59,19.81,63.85
21123,76.69,0.75,0.99,3.22,14.8,55.51
21125,75.49,0.84,1.16,3.79,15.8,58.97
21127,73.37,1.01,1.34,4.54,18.51,64.94
21129,71.61,1.27,1.78,5.42,21.32,67.5
21131,71.17,1.31,1.8,5.65,22.04,68.78
21133,72.35,1.04,1.47,5.02,20.41,66.76
21135,74.84,0.83,1.23,3.76,16.91,61.4
21137,75.37,0.79,1.11,3.77,16.53,59.14
21139,75.37,0.79,1.19,3.61,15.69,60.73
21141,75.81,0.74,1.07,3.45,15.68,58.95
21143,76.61,0.71,0.97,3.3,14.07,58.23
21151,77.19,0.6,0.64,3.0,14.1,55.9
21153,72.6,1.09,1.6,5.07,19.46,65.91
21155,76.62,0.67,1.03,3.46,15.11,54.76
21157,76.46,0.71,1.07,3.41,14.31,57.59
21159,72.56,1.03,1.57,5.19,20.43,64.66
21161,75.0,0.86,1.21,3.73,16.1,61.5
21145,76.41,0.72,0.99,3.49,15.02,56.19
21147,72.85,1.0,1.45,4.72,19.44,66.12
21149,75.59,0.75,1.06,3.5,15.8,60.11
21163,77.29,0.54,0.82,2.69,13.88,56.74
21165,74.79,0.96,1.33,3.99,16.58,60.01
21167,76.03,0.75,1.05,3.46,14.97,58.13
21169,74.69,0.86,1.23,3.83,17.04,62.22
21171,73.83,0.91,1.31,4.31,18.85,63.18
21173,75.98,0.81,1.13,3.59,15.28,56.77
21175,75.65,0.87,1.14,3.6,15.18,59.31
21177,75.03,0.84,1.18,3.76,16.7,60.42
21179,77.42,0.62,0.97,2.91,13.7,54.32
21181,73.84,0.94,1.34,4.21,17.92,64.7
21183,76.01,0.7,1.01,3.5,15.39,58.59
21185,79.56,0.47,0.69,2.09,10.15,51.31
21187,76.62,0.71,1.1,3.18,14.5,56.08
21189,70.21,1.43,1.99,6.4,22.88,70.12
21191,75.63,0.79,1.09,3.51,15.44,59.76
21193,70.6,1.14,1.79,5.93,23.19,70.72
21195,72.41,0.96,1.46,5.18,20.31,66.65
21197,71.6,1.2,1.66,5.21,21.27,69.38
21199,75.19,0.82,1.15,3.96,16.4,59.89
21201,74.98,0.86,1.17,3.74,16.62,61.04
21203,74.17,0.91,1.24,4.18,18.02,62.58
21205,75.91,0.76,0.81,3.56,15.22,59.25
21207,75.58,0.8,1.16,3.88,15.8,58.12
21209,78.07,0.61,0.81,2.59,12.11,54.08
21211,78.42,0.56,0.75,2.51,11.93,53.26
21213,75.86,0.84,1.07,3.58,15.15,58.22
21215,77.64,0.58,0.88,2.9,12.42,55.23
21217,76.02,0.75,1.01,3.44,14.79,59.19
21219,75.78,0.79,1.06,3.5,15.42,59.0
21221,76.29,0.75,1.13,3.37,14.95,57.36
21223,76.32,0.69,1.0,3.22,15.11,57.57
21225,75.23,0.8,1.1,3.65,16.68,59.96
21227,77.26,0.7,0.7,2.92,13.95,55.32
21229,77.76,0.63,0.92,3.05,13.11,52.76
21231,75.52,0.84,1.15,3.85,15.73,58.66
21233,75.22,0.81,1.19,3.73,16.05,60.26
21235,72.59,1.08,1.37,5.11,19.97,66.22
21237,71.15,1.33,1.79,5.54,22.16,68.75
21239,78.17,0.59,0.85,2.67,11.95,54.16
22001,74.23,0.94,1.33,4.33,18.34,60.25
22003,77.13,0.68,0.99,3.1,14.23,53.76
22005,77.14,0.73,1.08,3.13,13.46,54.88
22007,76.84,0.85,1.13,3.48,14.65,51.95
22009,74.03,0.93,1.45,4.33,18.66,60.66
22011,75.09,0.85,1.19,3.72,16.39,60.23
22013,73.9,1.11,1.56,4.6,18.55,60.16
22015,77.14,0.71,0.99,2.97,13.8,54.94
22017,74.89,1.09,1.25,4.33,16.98,57.33
22019,75.13,0.85,1.11,3.97,16.61,59.51
22021,73.06,1.13,1.66,4.82,19.34,63.2
22023,78.15,0.72,0.97,2.96,12.56,50.55
22025,73.17,1.12,1.63,4.76,19.05,63.03
22027,75.48,1.07,1.41,4.09,16.26,54.76
22029,73.94,1.11,1.46,4.61,17.85,60.78
22031,74.86,1.03,1.34,4.34,16.96,57.99
22033,76.35,0.95,0.93,3.91,14.72,54.83
22035,72.17,1.36,1.74,5.38,20.72,63.66
22037,72.64,1.15,1.54,4.85,19.74,65.3
22039,74.05,0.91,1.37,4.44,17.96,61.95
22041,73.62,1.19,1.42,4.65,17.93,63.03
22043,74.75,0.91,1.3,4.03,16.67,60.66
22045,75.44,0.88,1.17,3.92,15.7,58.28
22047,74.92,0.85,1.24,4.12,17.88,57.82
22049,75.07,0.96,1.21,4.0,16.28,59.19
22053,74.73,0.89,1.3,4.13,17.34,59.32
22051,77.28,0.69,1.01,3.35,13.7,53.07
22059,74.77,0.91,1.28,3.87,17.03,61.12
22055,77.49,0.75,0.83,3.04,13.41,53.66
22057,76.89,0.75,1.16,3.38,14.24,54.01
22061,77.43,0.83,0.7,3.19,13.97,52.64
22063,75.61,0.77,1.23,3.64,15.81,58.61
22065,71.57,1.37,1.73,5.67,21.4,65.99
22067,72.8,1.27,1.53,5.13,19.35,63.94
22069,75.61,0.87,1.03,4.16,16.66,55.57
22071,75.8,0.87,1.42,5.04,16.34,50.37
22073,75.46,0.95,0.99,3.76,16.25,58.45
22075,76.84,0.74,1.19,3.58,13.88,53.9
22077,75.81,0.94,1.25,4.04,15.8,55.23
22079,75.22,0.89,1.22,4.01,16.62,58.2
22081,73.99,1.11,1.39,4.5,18.33,60.06
22083,74.34,1.12,1.38,4.24,17.63,59.82
22085,75.4,0.97,1.48,4.15,16.22,55.41
22087,74.31,0.75,1.2,4.22,17.62,63.14
22089,76.82,0.77,1.08,3.31,13.7,55.5
22091,74.73,1.05,1.43,4.5,16.99,57.46
22093,76.69,0.89,1.1,3.49,14.1,54.59
22095,75.0,0.87,1.31,3.79,16.44,60.43
22097,74.03,1.02,1.39,4.84,18.42,59.04
22099,75.92,0.92,1.23,3.66,15.63,56.17
22101,75.16,0.81,1.21,4.13,17.12,57.67
22103,77.64,0.65,1.13,2.94,12.43,54.06
22105,74.26,0.99,1.19,4.54,17.83,60.6
22107,74.35,1.13,1.44,4.41,18.22,58.25
22109,75.4,0.87,1.28,3.84,16.2,57.8
22111,75.33,0.96,1.31,3.97,16.05,58.19
22113,76.52,0.77,1.13,3.67,14.63,54.59
22115,75.98,0.75,0.98,2.96,15.9,59.08
22117,72.79,1.08,1.61,5.19,20.18,62.74
22119,74.14,0.98,1.34,4.52,18.27,59.85
22121,75.93,0.86,1.09,3.88,15.69,55.19
22123,75.22,0.95,1.29,3.99,16.24,58.87
22125,76.75,0.85,1.1,3.11,15.09,53.45
22127,74.28,0.97,1.24,4.26,18.35,60.49
23001,78.28,0.56,0.72,2.38,12.34,53.78
23003,78.71,0.51,0.65,2.24,12.22,52.46
23005,80.37,0.46,0.53,1.91,9.86,47.73
23007,79.22,0.52,0.67,2.45,10.99,50.58
23009,79.79,0.45,0.71,2.17,10.32,49.16
23011,78.53,0.5,0.69,2.38,12.15,52.87
23013,80.29,0.45,0.72,2.15,10.1,46.24
23015,80.11,0.45,0.79,2.27,10.16,46.82
23017,78.47,0.54,0.86,2.57,11.88,52.67
23019,78.64,0.54,0.61,2.34,11.8,53.0
23021,78.03,0.56,0.81,2.67,12.25,54.48
23023,79.99,0.42,0.62,1.92,9.87,49.91
23025,78.05,0.54,0.81,2.46,12.43,54.7
23027,79.34,0.48,0.74,2.26,10.82,50.18
23029,77.22,0.57,0.97,2.97,13.47,56.01
23031,80.15,0.47,0.67,2.0,10.1,47.78
24001,77.6,0.59,0.7,2.83,13.3,55.14
24003,79.16,0.56,0.66,2.26,10.83,51.51
24510,72.14,1.15,1.38,7.1,21.92,58.66
24005,79.52,0.56,0.65,2.46,11.07,48.07
24009,79.25,0.49,0.83,2.39,10.78,50.47
24011,76.42,0.8,1.09,3.34,14.44,57.0
24013,79.28,0.47,0.77,2.06,10.36,52.27
24015,77.01,0.6,0.97,3.09,13.6,56.67
24017,78.63,0.57,0.86,2.4,11.42,52.41
24019,77.03,0.8,1.04,3.33,13.73,53.89
24021,80.42,0.42,0.62,1.82,9.58,48.04
24023,78.86,0.64,0.85,2.57,11.52,50.3
24025,79.54,0.47,0.74,2.09,10.51,50.76
24027,82.98,0.32,0.46,1.24,6.35,41.4
24029,79.02,0.58,0.79,2.77,11.35,49.66
24031,81.48,0.61,0.64,2.0,8.66,41.68
24033,81.48,0.61,0.64,2.0,8.66,41.68
24035,79.83,0.52,0.82,2.31,10.21,47.87
24037,78.83,0.64,0.73,2.33,11.72,50.98
24039,76.94,0.73,0.78,3.09,14.3,55.94
24041,80.45,0.59,0.75,2.35,9.77,44.68
24043,78.07,0.57,0.77,2.43,12.98,53.69
24045,77.03,0.78,0.79,3.08,14.03,55.33
24047,79.32,0.66,0.81,2.77,11.42,46.88
25001,80.75,0.41,0.72,2.45,9.62,43.87
25003,80.12,0.42,0.57,2.14,10.37,47.71
25005,79.2,0.45,0.62,2.52,11.49,50.1
25007,82.05,0.33,0.51,1.73,8.09,42.05
25009,80.51,0.43,0.53,2.07,9.88,46.55
25011,80.27,0.44,0.65,2.04,9.82,47.56
25013,78.85,0.59,0.64,2.76,11.96,49.78
25015,80.76,0.36,0.35,1.85,9.41,47.43
25017,81.63,0.35,0.4,1.58,8.71,44.08
25019,81.6,0.34,0.49,1.82,8.95,43.03
25021,81.38,0.34,0.45,1.64,8.86,45.03
25023,79.63,0.42,0.67,2.12,10.53,50.12
25025,79.89,0.57,0.46,2.7,11.92,44.26
25027,79.66,0.47,0.57,2.13,10.81,49.5
26001,78.26,0.68,0.92,2.98,12.67,50.31
26003,79.49,0.46,0.68,2.34,10.86,49.69
26005,79.13,0.55,0.77,2.22,10.93,51.32
26007,78.7,0.59,0.8,2.63,11.8,50.98
26009,80.13,0.51,0.75,2.3,10.18,46.5
26011,77.24,0.68,0.98,3.14,13.34,54.75
26013,78.01,0.52,0.84,2.75,12.55,53.94
26015,79.35,0.58,0.84,2.36,10.57,49.65
26017,78.37,0.58,0.76,2.54,12.45,52.44
26019,79.66,0.52,0.78,2.4,11.09,47.5
26021,77.66,0.81,0.92,2.99,13.08,52.51
26023,78.04,0.64,0.86,2.56,12.69,53.26
26025,77.04,0.77,0.85,3.06,14.6,54.32
26027,78.49,0.66,0.9,2.69,11.94,51.26
26029,80.05,0.51,0.71,2.3,10.17,47.24
26031,79.22,0.59,0.84,2.56,11.38,48.48
26033,79.57,0.47,0.6,2.16,11.1,49.05
26035,76.22,0.69,0.97,3.32,15.34,57.96
26037,80.62,0.4,0.61,1.87,8.97,48.0
26039,77.96,0.72,0.88,2.85,12.68,52.4
26041,79.75,0.52,0.7,2.16,10.81,48.19
26043,79.73,0.49,0.73,2.29,10.56,48.41
26045,79.66,0.46,0.65,2.09,10.23,50.67
26047,80.05,0.5,0.69,2.2,9.84,48.02
26049,76.06,0.92,1.02,3.51,15.26,56.88
26051,77.62,0.69,0.91,3.09,13.35,52.97
26053,78.56,0.58,0.85,2.8,12.0,50.68
26055,80.57,0.5,0.65,1.91,9.52,46.39
26057,78.45,0.6,0.75,2.39,11.51,53.66
26059,78.33,0.59,0.84,2.75,12.29,51.95
26061,79.0,0.47,0.54,2.38,11.58,51.6
26063,78.39,0.58,0.89,2.62,12.24,51.62
26065,78.69,0.65,0.48,2.44,12.04,51.92
26067,78.44,0.58,0.7,2.3,11.94,53.81
26069,77.38,0.66,0.87,2.99,13.69,54.34
26071,79.24,0.51,0.8,2.55,11.51,48.44
26073,79.06,0.54,0.49,2.45,11.41,51.27
26075,77.84,0.68,0.77,2.71,12.9,53.6
26077,79.11,0.69,0.55,2.38,11.37,50.43
26079,77.85,0.7,1.0,2.92,12.99,51.95
26081,79.78,0.64,0.62,2.05,10.66,48.29
26083,80.2,0.46,0.68,2.29,10.46,46.77
26085,76.82,0.76,1.04,3.4,14.13,54.74
26087,78.64,0.54,0.81,2.36,10.8,54.42
26089,83.1,0.37,0.52,1.65,6.94,37.97
26091,78.69,0.53,0.77,2.29,11.41,52.83
26093,80.2,0.42,0.68,1.86,8.98,50.3
26095,78.65,0.56,0.85,2.61,12.04,50.45
26097,79.13,0.55,0.8,2.59,11.3,49.32
26099,78.44,0.56,0.66,2.47,12.27,52.81
26101,78.87,0.55,0.78,2.54,11.58,50.81
26103,79.31,0.47,0.56,2.13,10.86,51.64
26105,78.73,0.59,0.82,2.65,11.55,51.03
26107,79.19,0.62,0.57,2.48,11.15,50.14
26109,79.74,0.5,0.76,2.3,10.73,47.85
26111,80.54,0.52,0.63,1.99,9.53,46.2
26113,78.49,0.63,0.85,2.78,12.03,51.12
26115,78.27,0.52,0.8,2.5,12.13,53.85
26117,77.78,0.61,0.91,2.61,12.99,54.48
26119,77.43,0.66,0.92,3.19,14.07,53.26
26121,77.65,0.7,0.81,2.81,13.46,53.47
26123,78.1,0.63,0.94,2.76,12.5,52.47
26125,79.98,0.54,0.66,2.06,9.91,48.67
26127,78.86,0.62,0.88,2.66,11.78,49.73
26129,76.67,0.67,1.01,3.32,14.11,57.01
26131,78.4,0.53,0.79,2.63,11.54,53.57
26133,78.21,0.62,0.9,2.76,12.27,52.46
26135,77.35,0.73,1.0,3.17,13.83,52.48
26137,79.21,0.58,0.81,2.52,11.11,48.97
26139,81.45,0.49,0.52,1.66,8.24,44.84
26141,79.7,0.59,0.81,2.47,10.62,46.95
26143,77.13,0.73,1.0,3.45,13.93,53.69
26145,77.66,0.8,0.9,3.04,13.04,52.57
26147,77.75,0.6,0.85,2.63,12.86,54.91
26149,77.23,0.72,0.95,3.0,13.53,55.19
26151,78.27,0.59,0.9,2.74,12.28,52.26
26153,78.61,0.56,0.77,2.68,11.5,51.8
26155,77.88,0.55,0.84,2.64,12.75,54.85
26157,78.08,0.67,0.94,2.78,12.08,52.83
26159,77.69,0.69,0.97,2.92,12.66,53.78
26161,81.09,0.49,0.4,1.76,9.09,45.34
26163,75.33,0.97,1.14,4.52,16.86,54.89
26165,77.83,0.65,0.92,2.86,12.68,53.65
27001,80.35,0.51,0.74,2.35,10.35,44.35
27003,81.18,0.42,0.55,1.58,8.78,45.84
27005,79.01,0.68,0.94,2.63,11.13,49.22
27007,78.41,0.75,0.92,3.02,12.01,49.83
27009,79.49,0.49,0.63,2.16,10.65,50.89
27011,79.89,0.52,0.78,2.37,11.05,45.93
27013,81.02,0.44,0.44,1.91,9.54,44.69
27015,81.26,0.44,0.59,1.87,8.9,44.07
27017,78.5,0.55,0.88,2.61,11.84,52.43
27019,82.8,0.32,0.46,1.35,6.91,41.18
27021,78.64,0.67,1.03,2.98,11.48,49.5
27023,80.65,0.47,0.68,2.12,10.0,44.67
27025,80.34,0.45,0.69,1.92,9.49,47.99
27027,80.53,0.58,0.52,2.14,9.75,45.63
27029,78.35,0.7,0.98,2.99,11.93,50.18
27031,82.03,0.46,0.62,2.01,8.33,40.22
27033,81.25,0.44,0.66,2.07,9.63,42.09
27035,80.44,0.5,0.7,2.2,9.9,45.57
27037,81.9,0.37,0.5,1.39,7.81,44.15
27039,81.62,0.4,0.6,1.86,8.73,42.49
27041,81.56,0.43,0.61,1.89,8.63,42.8
27043,80.59,0.44,0.65,2.05,9.97,45.55
27045,81.16,0.45,0.62,2.03,8.89,44.4
27047,80.76,0.45,0.59,1.93,9.68,45.43
27049,80.66,0.48,0.72,1.93,9.21,46.41
27051,80.26,0.46,0.67,2.24,10.24,46.46
27053,81.0,0.52,0.51,1.84,9.3,44.76
27055,81.74,0.41,0.61,1.84,8.46,42.05
27057,80.65,0.53,0.77,2.25,9.65,44.01
27059,80.38,0.48,0.68,2.03,9.82,46.75
27061,79.17,0.59,0.81,2.56,11.02,49.39
27063,81.73,0.42,0.59,1.93,8.81,41.22
27065,80.04,0.49,0.78,2.22,10.55,46.81
27067,81.17,0.48,0.63,2.03,9.25,43.26
27069,78.98,0.55,0.81,2.6,11.58,50.01
27071,79.3,0.53,0.8,2.45,11.04,49.19
27073,81.29,0.44,0.68,2.12,9.47,42.09
27075,80.02,0.46,0.67,2.17,10.16,48.2
27077,80.16,0.56,0.75,2.45,10.32,45.42
27079,81.46,0.38,0.6,1.76,8.92,43.56
27081,80.48,0.44,0.66,2.18,10.17,45.5
27083,80.75,0.45,0.59,2.09,9.25,45.66
27087,76.75,0.88,1.17,3.6,14.59,53.07
27089,82.05,0.42,0.63,1.94,8.44,39.84
27091,81.16,0.42,0.62,1.97,9.45,43.43
27085,81.3,0.41,0.63,1.84,8.85,44.01
27093,80.63,0.45,0.68,2.1,9.48,45.94
27095,78.72,0.58,0.88,2.59,11.97,50.56
27097,80.28,0.53,0.8,2.2,10.24,45.58
27099,81.63,0.4,0.58,1.91,9.01,41.86
27101,81.53,0.41,0.6,1.99,8.75,42.45
27103,81.99,0.4,0.47,1.67,7.96,42.45
27105,81.35,0.42,0.56,1.96,8.91,43.59
27107,79.27,0.53,0.77,2.46,11.29,49.31
27109,82.24,0.45,0.57,1.68,8.16,40.22
27111,80.45,0.49,0.77,2.19,9.76,45.77
27113,79.73,0.54,0.77,2.41,10.71,47.35
27115,79.3,0.59,0.85,2.51,11.25,48.36
27117,80.33,0.45,0.68,2.24,10.42,45.44
27119,78.94,0.57,0.8,2.6,11.55,50.46
27121,80.92,0.44,0.65,2.06,9.51,44.16
27123,79.98,0.59,0.53,2.02,10.53,47.82
27125,79.29,0.56,0.84,2.64,11.58,47.8
27127,80.04,0.47,0.78,2.25,10.2,47.46
27129,79.67,0.5,0.78,2.42,10.63,48.11
27131,81.12,0.39,0.52,1.84,8.69,46.01
27133,79.89,0.48,0.73,2.35,10.31,48.44
27135,80.24,0.53,0.78,2.29,9.96,45.92
27137,79.24,0.51,0.63,2.42,11.28,50.06
27139,81.95,0.33,0.52,1.39,7.79,44.27
27141,81.12,0.4,0.54,1.66,8.48,46.77
27143,80.88,0.39,0.62,1.94,9.52,45.43
27145,82.1,0.44,0.47,1.67,8.34,41.13
27147,81.68,0.38,0.54,1.69,8.33,43.35
27149,82.22,0.41,0.48,1.78,8.22,40.24
27151,81.13,0.42,0.65,1.96,9.71,43.05
27153,80.71,0.51,0.68,2.12,9.71,44.54
27155,81.04,0.48,0.64,2.16,9.77,42.46
27157,81.65,0.4,0.61,1.85,8.48,42.64
27159,78.83,0.59,0.81,2.61,11.84,50.47
27161,81.59,0.39,0.55,1.73,8.64,43.09
27163,81.97,0.37,0.5,1.37,7.29,44.75
27165,80.84,0.45,0.64,2.08,9.52,44.47
27167,79.5,0.54,0.72,2.37,10.98,48.39
27169,80.99,0.45,0.47,1.95,9.18,45.52
27171,81.17,0.39,0.62,1.71,8.71,45.71
27173,80.85,0.44,0.7,2.09,9.69,44.16
28001,74.09,1.15,1.35,4.84,18.13,58.73
28003,74.16,0.95,1.35,4.38,18.16,60.89
28005,76.19,0.93,1.36,3.99,15.21,52.95
28007,73.58,1.19,1.68,4.92,17.78,61.81
28009,74.64,1.16,1.55,4.46,17.8,56.53
28011,71.72,1.37,1.43,5.89,21.46,65.38
28013,74.73,1.16,1.47,4.42,17.03,56.73
28015,76.49,1.08,1.31,3.98,14.9,51.01
28017,75.35,1.1,1.34,4.06,16.35,56.12
28019,76.48,1.03,1.26,3.73,15.1,51.52
28021,73.11,1.38,1.51,5.27,19.62,59.3
28023,75.04,1.08,1.49,4.36,16.2,57.13
28025,75.1,1.11,1.26,4.24,17.14,56.06
28027,71.14,1.66,1.79,6.22,22.6,63.85
28029,74.47,1.16,1.37,4.7,18.1,56.67
28031,73.58,1.23,1.58,4.63,18.07,62.76
28033,76.96,0.72,1.06,3.02,13.64,56.33
28035,74.73,0.96,0.92,3.99,18.07,59.81
28037,74.86,1.14,1.43,4.33,16.69,56.68
28039,73.18,1.01,1.66,4.66,18.8,64.6
28041,75.1,0.9,1.27,3.87,16.27,59.68
28043,72.67,1.29,1.72,5.23,19.65,63.11
28045,76.3,0.8,1.15,3.83,15.35,54.37
28047,74.99,0.85,1.01,3.91,17.36,59.86
28049,75.4,1.06,1.18,4.57,16.48,54.5
28051,71.01,1.58,1.95,6.8,22.59,62.04
28053,71.9,1.72,1.9,5.67,21.29,61.2
28055,75.74,1.19,1.56,4.36,15.44,52.98
28057,74.65,1.0,1.3,4.15,17.39,59.88
28059,75.69,0.82,1.1,3.67,15.33,59.26
28061,74.89,1.2,1.47,4.55,17.3,54.76
28063,73.35,1.4,1.59,5.24,19.59,57.62
28065,73.59,1.25,1.73,5.34,18.77,57.43
28067,74.95,1.03,1.39,4.25,16.7,57.46
28069,76.61,1.06,1.34,3.9,14.89,49.99
28071,76.82,0.8,0.75,3.32,14.1,56.52
28073,77.9,0.72,0.96,2.91,12.55,52.51
28075,74.89,1.0,1.25,4.28,17.12,57.77
28077,73.88,1.17,1.56,4.75,17.94,60.44
28079,72.83,1.36,1.77,5.14,20.33,59.88
28081,74.65,1.06,1.22,3.93,17.05,60.76
28083,72.73,1.42,1.43,5.26,20.11,61.6
28085,74.53,1.01,1.34,4.28,17.18,59.86
28087,76.06,0.98,1.03,3.69,15.43,55.48
28089,73.8,1.02,1.37,3.96,17.4,66.04
28091,72.65,1.21,1.72,5.52,20.03,62.44
28093,73.4,1.15,1.45,5.31,19.02,60.38
28095,75.67,1.01,1.24,3.9,15.88,55.47
28097,73.74,1.39,1.63,4.78,18.42,58.48
28099,73.06,1.28,1.62,5.14,19.89,59.84
28101,74.31,1.2,1.51,4.52,17.55,58.23
28103,74.97,1.29,1.4,4.38,17.55,54.57
28105,77.93,0.79,0.65,3.02,13.84,50.35
28107,72.7,1.33,1.6,5.26,19.98,62.23
28109,74.9,0.9,1.33,4.24,16.69,58.76
28111,74.32,1.01,1.38,4.31,17.86,59.82
28113,73.42,1.11,1.52,4.97,19.09,61.08
28115,76.97,0.78,1.01,3.31,14.24,53.55
28117,75.92,0.91,1.14,3.99,15.76,54.8
28119,71.48,1.57,1.89,5.83,22.33,62.73
28121,78.4,0.65,0.98,2.8,12.72,49.55
28123,74.16,1.23,1.69,5.02,18.24,55.03
28125,72.88,1.33,1.64,5.1,19.38,61.73
28127,74.32,1.16,1.51,4.48,17.44,58.95
28129,75.03,1.05,1.37,4.18,16.47,57.77
28131,73.98,0.99,1.28,4.26,17.54,64.8
28133,71.61,1.5,1.51,5.56,22.92,63.39
28135,74.02,1.36,1.58,5.2,18.43,55.62
28137,74.89,1.01,1.26,4.21,16.6,58.78
28139,74.03,1.1,1.38,4.31,17.9,61.77
28141,73.69,1.05,1.48,4.73,18.39,61.75
28143,70.93,1.64,1.94,6.09,23.23,64.65
28145,76.15,0.92,1.18,3.57,15.06,56.34
28147,74.59,1.09,1.49,4.54,17.55,56.71
28149,74.3,1.1,1.41,4.26,17.4,60.58
28151,71.81,1.28,1.69,5.82,21.61,64.08
28153,74.58,1.11,1.36,4.28,17.43,58.73
28155,73.01,1.31,1.55,4.72,18.83,64.46
28157,72.38,1.27,1.75,5.49,20.51,62.96
28159,75.08,1.12,1.45,4.5,16.69,54.83
28161,73.35,1.24,1.62,5.07,19.45,59.21
28163,73.51,1.25,1.56,5.01,19.16,58.71
29001,77.97,0.6,0.62,2.64,13.16,54.01
29003,78.74,0.59,0.88,2.54,11.47,51.47
29005,78.39,0.56,0.81,2.72,12.48,52.16
29007,77.47,0.68,0.95,2.85,13.73,53.88
29009,76.95,0.8,1.11,3.43,14.11,54.0
29011,77.97,0.7,0.95,2.93,13.26,51.21
29013,76.84,0.78,1.1,3.2,14.26,54.3
29015,76.58,0.79,1.09,3.61,14.54,54.63
29017,76.52,0.79,1.1,3.37,14.48,56.3
29019,79.82,0.56,0.51,2.21,10.68,48.2
29021,76.56,0.71,0.85,2.93,15.31,56.77
29023,74.24,0.98,1.25,4.35,18.09,60.72
29025,77.47,0.68,1.09,3.19,13.63,52.71
29027,77.89,0.69,0.84,2.92,13.15,52.13
29029,78.79,0.67,1.03,3.12,11.0,49.08
29031,78.57,0.64,0.67,2.55,11.52,52.88
29033,77.36,0.72,1.07,3.15,13.98,52.63
29035,73.92,1.07,1.57,4.59,17.53,61.13
29037,78.41,0.58,0.87,2.54,11.71,52.97
29039,76.71,0.85,1.14,3.45,14.17,54.85
29041,78.69,0.62,0.86,2.65,12.18,49.69
29043,79.26,0.54,0.83,2.38,10.61,50.52
29045,77.3,0.66,0.96,3.0,13.77,54.78
29047,79.12,0.5,0.72,2.17,10.98,51.86
29049,76.44,0.7,1.07,3.23,14.17,58.43
29051,78.64,0.62,0.79,2.35,11.86,52.24
29053,77.93,0.66,0.87,2.89,13.2,51.84
29055,76.01,0.78,1.14,3.57,15.63,57.2
29057,76.96,0.75,1.04,3.35,13.77,54.77
29059,76.95,0.85,1.12,3.36,13.67,54.05
29061,77.54,0.7,0.94,3.02,12.98,53.93
29063,78.55,0.56,0.75,2.39,12.56,51.14
29065,76.0,0.83,1.27,3.78,15.15,56.29
29067,77.57,0.78,1.14,3.26,12.86,52.07
29069,72.62,1.1,1.49,5.04,20.88,63.94
29071,77.44,0.61,1.04,3.02,12.96,54.99
29073,77.55,0.74,1.04,3.13,13.36,52.88
29075,78.35,0.58,0.83,2.69,12.41,51.67
29077,78.13,0.63,0.66,3.1,13.17,50.99
29079,77.67,0.63,0.89,2.93,13.11,53.79
29081,78.48,0.61,0.94,2.86,12.36,49.83
29083,76.35,0.76,1.05,3.49,15.07,56.06
29085,77.25,0.83,1.13,3.46,13.67,51.48
29087,79.17,0.56,0.76,2.54,11.64,48.91
29089,78.61,0.61,0.8,2.7,12.47,49.72
29091,75.78,0.86,1.24,3.87,15.22,57.53
29093,72.72,1.06,1.6,4.83,20.02,65.81
29095,77.19,0.74,1.06,3.42,14.17,52.15
29097,76.09,0.69,0.95,3.37,15.92,57.54
29099,76.65,0.58,0.96,2.78,13.71,60.2
29101,78.26,0.57,0.63,2.54,12.19,54.3
29103,77.44,0.65,0.99,3.02,13.33,54.17
29105,76.29,0.83,1.17,3.27,14.88,57.07
29107,77.46,0.67,0.94,2.98,13.66,53.84
29109,76.84,0.73,1.12,3.28,14.1,55.11
29111,77.49,0.64,0.92,2.98,13.49,53.8
29113,77.32,0.67,1.0,2.91,13.53,54.88
29115,76.94,0.76,1.03,3.19,14.25,54.63
29117,77.92,0.67,0.9,2.77,13.08,52.38
29121,77.49,0.69,1.01,2.98,13.0,54.0
29123,74.89,0.94,1.26,3.93,17.36,58.88
29125,77.46,0.68,1.02,3.03,13.51,53.35
29127,77.03,0.75,0.96,3.01,14.22,54.73
29119,74.75,0.94,1.36,4.16,16.35,60.28
29129,78.92,0.63,0.86,2.63,12.25,47.68
