State,State Abbreviation,County,FIPS,Socioeconomic Status,Household Composition & Disability,Minority Status & Language,Housing Type & Transportation,Epidemiological Factors,Healthcare System Factors,CCVI Score
Louisiana,LA,Winn,22127,0.808659663,0.735434575,0.545367717,0.795288125,0.915950334,0.131486788,0.676218
Mississippi,MS,Harrison,28047,0.724609997,0.615090735,0.737026425,0.494110156,0.99713467,0.136580707,0.675899
South Carolina,SC,Laurens,45059,0.875517351,0.796879975,0.678764725,0.546641197,0.457815982,0.41388093,0.675581
Oklahoma,OK,Love,40085,0.604266157,0.815345431,0.811843362,0.441260745,0.599808978,0.399872652,0.675263
Pennsylvania,PA,Lawrence,42073,0.424068768,0.52881248,0.254059217,0.218720153,0.993632601,0.621458134,0.674944
South Carolina,SC,Colleton,45029,0.858325374,0.595033429,0.709009869,0.375358166,0.852913085,0.249920408,0.674626
Mississippi,MS,Grenada,28043,0.889525629,0.916587074,0.579114932,0.488379497,0.971983445,0.050939191,0.674308
Minnesota,MN,Todd,27153,0.381088825,0.608404967,0.41292582,0.894937918,0.852594715,0.458452722,0.673989
Colorado,CO,Morgan,08087,0.524992041,0.478828399,0.93919134,0.840496657,0.815663801,0.103788602,0.673671
Tennessee,TN,Polk,47139,0.828716969,0.575294492,0.075453677,0.581025151,0.484240688,0.832855778,0.673352
North Carolina,NC,Ashe,37009,0.622094874,0.482967208,0.378223496,0.629735753,0.458452722,0.927730022,0.673034
Indiana,IN,Scott,18143,0.657115568,0.694683222,0.081184336,0.522763451,0.64820121,0.709964979,0.672716
Kansas,KS,Linn,20107,0.58993951,0.980261063,0.092008914,0.58962114,0.379815345,0.777459408,0.672397
Texas,TX,Mason,48319,0.536771729,0.571474053,0.82298631,0.099968163,0.924546323,0.535816619,0.672079
Kentucky,KY,Hancock,21091,0.64883795,0.82234957,0.270296084,0.114294811,0.854504935,0.560331105,0.671761
Texas,TX,Somervell,48425,0.457815982,0.771092009,0.511938873,0.906080866,0.341292582,0.607449857,0.671442
Oregon,OR,Umatilla,41059,0.793696275,0.771410379,0.88379497,0.967526266,0.0582617,0.415154409,0.671124
Indiana,IN,Ripley,18137,0.428844317,0.482012098,0.23241006,0.93919134,0.542820758,0.723654887,0.670805
Louisiana,LA,Beauregard,22011,0.769181789,0.875198981,0.41133397,0.3527539,0.600127348,0.519898122,0.670487
Virginia,VA,Colonial Heights City,51570,0.537090099,0.889843999,0.787965616,0.008595989,0.491563196,0.8802929,0.670169
Kentucky,KY,Shelby,21211,0.377905126,0.284304362,0.717287488,0.35179879,0.873607131,0.634829672,0.66985
Louisiana,LA,Livingston,22063,0.41292582,0.349888571,0.374403056,0.483603948,0.93919134,0.610633556,0.669532
Michigan,MI,Mason,26105,0.438395415,0.665711557,0.253740847,0.35370901,0.94110156,0.576567972,0.669214
Oklahoma,OK,Creek,40037,0.496657116,0.566061764,0.517987902,0.499840815,0.673034066,0.594396689,0.668895
Colorado,CO,Otero,08089,0.873925501,0.979305954,0.860872334,0.845272206,0.06017192,0.374084686,0.668577
Arkansas,AR,Ouachita,05103,0.842406877,0.70805476,0.582298631,0.553645336,0.768226679,0.2913085,0.668259
Texas,TX,Andrews,48003,0.52976759,0.046163642,0.977714104,0.680038204,0.340974212,0.678446355,0.66794
Michigan,MI,Newaygo,26123,0.668576886,0.751353072,0.378860236,0.714103789,0.378223496,0.688952563,0.667622
Texas,TX,Fisher,48151,0.583572111,0.574339382,0.902897167,0.380770455,0.543775868,0.421203438,0.667303
Illinois,IL,Union,17181,0.64660936,0.731932506,0.317414836,0.797198344,0.275071633,0.891754218,0.666985
Alaska,AK,Dillingham,02070,0.76345113,0.733205985,0.921362623,0.99840815,0.228589621,0.087870105,0.666667
Texas,TX,Bell,48027,0.500159185,0.532632919,0.892072588,0.239414199,0.838586437,0.35561923,0.666348
Louisiana,LA,Terrebonne,22109,0.758357211,0.64979306,0.745304043,0.652340019,0.906717606,0.138172557,0.66603
New York,NY,Hamilton,36041,0.553008596,0.388729704,0.364851958,0.493473416,0.513212353,0.955109838,0.665712
Texas,TX,Upton,48461,0.558420885,0.314231137,0.976440624,0.790194206,0.432028017,0.307226998,0.665393
Tennessee,TN,Lincoln,47103,0.629417383,0.848137536,0.400509392,0.243553009,0.745940783,0.514804202,0.665075
Kentucky,KY,Simpson,21213,0.489334607,0.363578478,0.476918179,0.043616683,0.93950971,0.792422795,0.664756
Indiana,IN,Randolph,18135,0.601400828,0.756446991,0.202483286,0.153135944,0.892072588,0.639605221,0.664438
Washington,WA,Grays Harbor,53027,0.676536135,0.781598217,0.694046482,0.621776504,0.187838268,0.651066539,0.66412
Indiana,IN,Parke,18121,0.651703279,0.451130213,0.298949379,0.626552053,0.517987902,0.804839223,0.663801
Florida,FL,Lake,12069,0.466411971,0.455587393,0.756765361,0.306590258,0.803884113,0.493791786,0.663483
North Carolina,NC,Cherokee,37039,0.716014008,0.500159185,0.35148042,0.369945877,0.41165234,0.969754855,0.663165
North Carolina,NC,Guilford,37081,0.397962432,0.162368672,0.871378542,0.420566699,0.610633556,0.869149952,0.662846
Arkansas,AR,Marion,05089,0.814708691,0.758357211,0.048710602,0.463228271,0.46991404,0.826488379,0.662528
Illinois,IL,Lee,17103,0.326647564,0.324737345,0.456860872,0.492836676,0.827443489,0.723336517,0.662209
Illinois,IL,St. Clair,17163,0.374721426,0.259789876,0.620503025,0.205985355,0.838268067,0.854186565,0.661891
Alabama,AL,Limestone,01083,0.584527221,0.278255333,0.567971983,0.092645654,0.673989175,0.976122254,0.661573
Georgia,GA,Muscogee,13215,0.623368354,0.583253741,0.82489653,0.185928048,0.949379179,0.281439032,0.661254
North Carolina,NC,Craven,37049,0.504297994,0.605221267,0.727475326,0.401146132,0.614135626,0.567335244,0.660936
Kentucky,KY,Lyon,21143,0.40974212,0.17637695,0.23368354,0.688315823,0.934097421,0.734797835,0.660618
Indiana,IN,Sullivan,18153,0.611270296,0.568927093,0.128621458,0.700732251,0.6472461,0.669531996,0.660299
Indiana,IN,Crawford,18025,0.671442216,0.554918816,0.077045527,0.860872334,0.499522445,0.728112066,0.659981
Missouri,MO,Dade,29057,0.897484877,0.840178287,0.218401783,0.916905444,0.082139446,0.788283986,0.659663
New Mexico,NM,San Miguel,35047,0.885705189,0.950652658,0.986946832,0.888252149,0.00254696,0.17733206,0.659344
Illinois,IL,Carroll,17015,0.432664756,0.323463865,0.256287806,0.226679401,0.856096784,0.94237504,0.659026
Kansas,KS,Ford,20057,0.732250876,0.331104744,0.977077364,0.969118115,0.313912767,0.149952245,0.658707
Missouri,MO,Johnson,29101,0.425023878,0.107927412,0.343521172,0.513530723,0.914995224,0.886978669,0.658389
Tennessee,TN,Sevier,47155,0.642788921,0.542820758,0.500477555,0.415472779,0.597898758,0.611588666,0.658071
Georgia,GA,Echols,13101,0.861190704,0.267112385,0.88443171,0.262336835,0.071314868,0.967207896,0.657752
Idaho,ID,Gooding,16047,0.720152818,0.740210124,0.932187202,0.947150589,0.050939191,0.400191022,0.657434
Kentucky,KY,Graves,21083,0.738936644,0.611907036,0.543775868,0.609360076,0.756446991,0.423113658,0.657116
Mississippi,MS,Lauderdale,28075,0.651066539,0.808341293,0.666985037,0.612225406,0.996179561,0.069723018,0.656797
Oklahoma,OK,Alfalfa,40003,0.283349252,0.534543139,0.608086597,0.520853231,0.846864056,0.498885705,0.656479
Texas,TX,Lampasas,48281,0.455905762,0.673989175,0.652340019,0.399872652,0.41356256,0.845908946,0.65616
California,CA,Mendocino,06045,0.697230181,0.70582617,0.895256288,0.896529768,0.093600764,0.481375358,0.655842
North Carolina,NC,Moore,37125,0.315186246,0.426297358,0.631645973,0.465456861,0.713467049,0.633556192,0.655524
Georgia,GA,Bartow,13015,0.611907036,0.439668895,0.687042343,0.457497612,0.29576568,0.907035976,0.655205
Alabama,AL,Cullman,01043,0.714103789,0.558739255,0.321553645,0.183062719,0.47214263,0.955746578,0.654887
Kentucky,KY,Jessamine,21113,0.591849729,0.625596944,0.560331105,0.073543457,0.757720471,0.581980261,0.654569
Pennsylvania,PA,Fayette,42051,0.632919452,0.607768227,0.169691181,0.476281439,0.563196434,0.828716969,0.65425
Washington,WA,Ferry,53019,0.747851003,0.82617001,0.628143903,0.933142311,0.454313913,0.269340974,0.653932
Oregon,OR,Polk,41053,0.524355301,0.386501114,0.756446991,0.769500159,0.576249602,0.463865011,0.653613
New Mexico,NM,Taos,35055,0.752626552,0.714740528,0.929003502,0.856415154,0.197070996,0.29162687,0.653295
Oklahoma,OK,Nowata,40105,0.745304043,0.76599809,0.622094874,0.318688316,0.770773639,0.325374085,0.652977
Texas,TX,Nolan,48353,0.716650748,0.804839223,0.88283986,0.903533906,0.458134352,0.161731933,0.652658
Ohio,OH,Clark,39023,0.53040433,0.714422159,0.41069723,0.154727794,0.988857052,0.47118752,0.65234
Tennessee,TN,Henderson,47077,0.82266794,0.631964343,0.382999045,0.35052531,0.374084686,0.820120981,0.652022
Tennessee,TN,Chester,47023,0.827761859,0.517351162,0.401464502,0.182107609,0.435530086,0.878382681,0.651703
California,CA,Stanislaus,06099,0.796561605,0.487106017,0.970073225,0.569563833,0.05953518,0.536771729,0.651385
Alabama,AL,St. Clair,01115,0.552690226,0.399235912,0.333970073,0.145176695,0.657433938,0.988538682,0.651067
Indiana,IN,Decatur,18031,0.368672397,0.575931232,0.141992996,0.46832219,0.758993951,0.796879975,0.650748
Kentucky,KY,Bell,21013,0.983763133,0.814708691,0.080547596,0.675262655,0.774275708,0.242916269,0.65043
Alabama,AL,Henry,01067,0.747214263,0.746577523,0.481056988,0.153772684,0.251512257,0.966889526,0.650111
Georgia,GA,Lamar,13171,0.886660299,0.11747851,0.458452722,0.449856734,0.455905762,0.932187202,0.649793
Georgia,GA,Whitfield,13313,0.814071952,0.289398281,0.923591213,0.786692136,0.142311366,0.520534862,0.649475
South Dakota,SD,Charles Mix,46023,0.726201847,0.876472461,0.466093601,0.94364852,0.658707418,0.195797517,0.649156
Ohio,OH,Hocking,39073,0.571155683,0.652340019,0.099013053,0.570837313,0.681630054,0.659662528,0.648838
Virginia,VA,Washington,51191,0.619229545,0.516396052,0.099968163,0.130213308,0.993314231,0.566698504,0.64852
Oregon,OR,Marion,41047,0.561286215,0.5858007,0.869468322,0.863737663,0.570837313,0.266157275,0.648201
Indiana,IN,Harrison,18061,0.446354664,0.53167781,0.083731296,0.240050939,0.921362623,0.728748806,0.647883
Michigan,MI,Alcona,26001,0.735752945,0.408150271,0.084686406,0.307863738,0.70423432,0.781279847,0.647564
Oklahoma,OK,Lincoln,40081,0.629735753,0.847500796,0.460999682,0.670487106,0.730340656,0.312320917,0.647246
Virginia,VA,Appomattox,51011,0.479783508,0.768863419,0.499204075,0.279210443,0.460044572,0.812480102,0.646928
Texas,TX,El Paso,48141,0.773957338,0.492199936,0.994906081,0.319006686,0.381088825,0.23750398,0.646609
Pennsylvania,PA,Juniata,42067,0.514804202,0.493791786,0.466730341,0.861827443,0.315822986,0.777141038,0.646291
California,CA,San Joaquin,06077,0.711238459,0.374403056,0.980261063,0.538363578,0.089461955,0.570200573,0.645973
Illinois,IL,Iroquois,17075,0.496338746,0.679401465,0.424387138,0.368672397,0.382680675,0.960203757,0.645654
Illinois,IL,Clinton,17027,0.163960522,0.247691818,0.266794015,0.70837313,0.965934416,0.776185928,0.645336
Texas,TX,Jack,48237,0.521808341,0.342247692,0.7669532,0.715377268,0.337153773,0.717924228,0.645018
Arkansas,AR,Grant,05053,0.564469914,0.76249602,0.091053805,0.126392869,0.690226043,0.879019421,0.644699
Virginia,VA,Page,51139,0.772047119,0.738936644,0.186883158,0.201209806,0.461318052,0.862145813,0.644381
Indiana,IN,Daviess,18027,0.634511302,0.428207577,0.392231773,0.915950334,0.407513531,0.618274435,0.644062
Tennessee,TN,Marion,47115,0.737663165,0.833810888,0.102833493,0.540592168,0.490289717,0.64947469,0.643744
South Dakota,SD,Clark,46025,0.262973575,0.690226043,0.312320917,0.772047119,0.850366125,0.499204075,0.643426
Indiana,IN,Owen,18119,0.683858644,0.633237822,0.138809296,0.405284941,0.879337791,0.485832537,0.643107
New Mexico,NM,Eddy,35015,0.484559058,0.47182426,0.924864693,0.636421522,0.857688634,0.147405285,0.642789
Ohio,OH,Ashtabula,39007,0.748487743,0.650748169,0.328876154,0.64915632,0.748169373,0.40910538,0.642471
Florida,FL,Marion,12083,0.679083095,0.536134989,0.675899395,0.223177332,0.500159185,0.602992677,0.642152
Louisiana,LA,Red River,22081,0.778732888,0.719516078,0.674944285,0.46959567,0.754218402,0.35020694,0.641834
Iowa,IA,Louisa,19115,0.553326966,0.242916269,0.815663801,0.832219039,0.167144222,0.787328876,0.641515
North Carolina,NC,Mitchell,37121,0.560012735,0.567971983,0.356255969,0.488061127,0.503342884,0.864056033,0.641197
Texas,TX,Martin,48317,0.375994906,0.29226361,0.923272843,0.253740847,0.776504298,0.401464502,0.640879
Georgia,GA,Stephens,13257,0.854823305,0.546641197,0.537408469,0.479146769,0.374721426,0.583572111,0.64056
Kentucky,KY,Garrard,21079,0.700413881,0.377905126,0.113976441,0.112066221,0.959248647,0.693409742,0.640242
New Mexico,NM,Sierra,35051,0.800382044,0.927411652,0.805475963,0.577841452,0.312639287,0.310410697,0.639924
Arizona,AZ,Cochise,04003,0.601719198,0.593759949,0.903215536,0.391595033,0.167780961,0.654250239,0.639605
Illinois,IL,Calhoun,17013,0.368354027,0.623686724,0.012098058,0.598853868,0.686087233,0.927093282,0.639287
Virginia,VA,Portsmouth City,51740,0.64915632,0.378541866,0.792422795,0.245781598,0.916587074,0.335561923,0.638968
Alabama,AL,Fayette,01057,0.834765998,0.900668577,0.167780961,0.729067176,0.286214581,0.59025788,0.63865
Virginia,VA,Franklin City,51620,0.792104425,0.932187202,0.687679083,0.078955747,0.977714104,0.152499204,0.638332
Indiana,IN,Newton,18111,0.64851958,0.64469914,0.428844317,0.23241006,0.47277937,0.795924865,0.638013
Texas,TX,Leon,48289,0.674944285,0.781279847,0.829990449,0.601719198,0.027061445,0.772365489,0.637695
New York,NY,Delaware,36025,0.546004457,0.540910538,0.393186883,0.889843999,0.161095193,0.93919134,0.637377
Missouri,MO,Laclede,29105,0.772365489,0.802610634,0.104743712,0.701050621,0.272524674,0.779369628,0.637058
Louisiana,LA,St. Bernard,22087,0.874562241,0.461636422,0.76249602,0.040751353,0.702005731,0.448583254,0.63674
Texas,TX,Donley,48129,0.420885068,0.452722063,0.549824897,0.574021012,0.421203438,0.855778415,0.636422
Tennessee,TN,Loudon,47105,0.431072907,0.287169691,0.571474053,0.459089462,0.804202483,0.614772365,0.636103
Texas,TX,Ector,48135,0.597898758,0.323782235,0.978669214,0.619547915,0.564151544,0.220312003,0.635785
Michigan,MI,Hillsdale,26059,0.561604585,0.552053486,0.248010188,0.721744667,0.399554282,0.878701051,0.635466
New Jersey,NJ,Hudson,34017,0.520534862,0.06080866,0.984399873,0.857370264,0.206940465,0.567016874,0.635148
Pennsylvania,PA,Clinton,42035,0.58802929,0.306271888,0.226997771,0.551416746,0.972938555,0.508118434,0.63483
Texas,TX,Kimble,48267,0.499204075,0.944921999,0.858007004,0.551098376,0.622731614,0.218720153,0.634511
Oregon,OR,Lincoln,41041,0.522126711,0.618274435,0.402419612,0.681311684,0.76440624,0.453358803,0.634193
Nevada,NV,Clark,32003,0.507800064,0.193568927,0.945240369,0.132123528,0.99745304,0.283349252,0.633875
Montana,MT,Blaine,30005,0.816300541,0.929640242,0.510347023,0.974212034,0.558739255,0.097739573,0.633556
South Carolina,SC,Newberry,45071,0.770455269,0.709646609,0.834447628,0.539637058,0.624641834,0.223814072,0.633238
Michigan,MI,Luce,26095,0.691181152,0.263291945,0.46864056,0.879019421,0.610315186,0.473734479,0.632919
Missouri,MO,Jasper,29097,0.606176377,0.525628781,0.516396052,0.527539,0.783826807,0.427570837,0.632601
Tennessee,TN,Roane,47145,0.560967845,0.419293219,0.1779688,0.389366444,0.70455269,0.801337154,0.632283
Georgia,GA,Murray,13213,0.894619548,0.396052213,0.723654887,0.260426616,0.085323145,0.952881248,0.631964
Michigan,MI,Cheboygan,26031,0.64533588,0.617956065,0.219675263,0.169372811,0.630690863,0.818529131,0.631646
Texas,TX,Brewster,48043,0.432028017,0.598535498,0.906717606,0.945558739,0.533588029,0.17637695,0.631328
Wisconsin,WI,Monroe,55081,0.299267749,0.654568609,0.443170965,0.812161732,0.962113976,0.334288443,0.631009
Washington,WA,Benton,53005,0.288761541,0.415472779,0.816618911,0.439032155,0.982808023,0.365170328,0.630691
Arkansas,AR,Jefferson,05069,0.794651385,0.643107291,0.70455269,0.480738618,0.771092009,0.199936326,0.630372
North Carolina,NC,Carteret,37031,0.326965934,0.539000318,0.370582617,0.124482649,0.716969118,0.947787329,0.630054
Virginia,VA,Richmond,51159,0.464501751,0.049347342,0.874880611,0.970391595,0.170009551,0.781598217,0.629736
Kentucky,KY,Anderson,21005,0.58611907,0.626552053,0.181789239,0.072906718,0.799426934,0.753900032,0.629417
Alabama,AL,Etowah,01055,0.626870423,0.606494747,0.497293855,0.103151862,0.777141038,0.558739255,0.629099
Illinois,IL,Edgar,17045,0.482967208,0.797835084,0.152817574,0.574976122,0.35307227,0.970073225,0.628781
Kansas,KS,Russell,20167,0.376631646,0.630054123,0.367398918,0.406558421,0.918178924,0.46959567,0.628462
Kansas,KS,Kearny,20093,0.742120344,0.510347023,0.868513212,0.505253104,0.341929322,0.436166826,0.628144
Colorado,CO,Crowley,08025,0.984081503,0.130850048,0.904807386,0.985673352,0.011461318,0.442534225,0.627826
Tennessee,TN,Wayne,47181,0.904807386,0.504297994,0.200573066,0.737344795,0.504934734,0.53104107,0.627507
Texas,TX,Delta,48119,0.624323464,0.70518943,0.464183381,0.251193887,0.46959567,0.850366125,0.627189
Missouri,MO,Maries,29125,0.70678128,0.752308182,0.199936326,0.525628781,0.358166189,0.782553327,0.62687
Kentucky,KY,Muhlenberg,21177,0.876154091,0.599490608,0.110156001,0.403693091,0.793059535,0.449538364,0.626552
Michigan,MI,Menominee,26109,0.318688316,0.712830309,0.170964661,0.422795288,0.696275072,0.773957338,0.626234
South Carolina,SC,Berkeley,45015,0.388411334,0.29512894,0.738936644,0.083094556,0.979624323,0.526265521,0.625915
Missouri,MO,Perry,29157,0.330786374,0.476918179,0.051575931,0.335880293,0.872970392,0.920089144,0.625597
Nebraska,NE,Dakota,31043,0.741483604,0.364215218,0.966571156,0.954473098,0.129258198,0.290990131,0.625279
Alabama,AL,Walker,01127,0.859598854,0.839223177,0.319643426,0.456542502,0.149633875,0.805157593,0.62496
Georgia,GA,Tift,13277,0.652340019,0.438395415,0.780324737,0.760904171,0.511302133,0.41356256,0.624642
Missouri,MO,Stone,29209,0.517987902,0.436485196,0.090098695,0.814708691,0.595670169,0.747851003,0.624323
Texas,TX,Kaufman,48257,0.53135944,0.265838905,0.862464183,0.227316141,0.396688953,0.785418656,0.624005
Texas,TX,Clay,48077,0.47341611,0.610951926,0.568608723,0.037886024,0.88506845,0.547596307,0.623687
Kentucky,KY,Livingston,21139,0.579751671,0.536453359,0.017828717,0.328876154,0.88443171,0.656797198,0.623368
Georgia,GA,Banks,13011,0.76727157,0.563833174,0.633874562,0.106972302,0.180834129,0.955428208,0.62305
Virginia,VA,Charles City,51036,0.498567335,0.169372811,0.718242598,0.06017192,0.82171283,0.698503661,0.622732
Michigan,MI,Manistee,26101,0.547277937,0.366443808,0.301496339,0.456224132,0.683540274,0.687679083,0.622413
Texas,TX,Gregg,48183,0.551416746,0.614772365,0.88061127,0.70582617,0.817574021,0.113658071,0.622095
Virginia,VA,Caroline,51033,0.335561923,0.314867876,0.595351799,0.305953518,0.582617001,0.888888889,0.621777
New Mexico,NM,Valencia,35061,0.790830946,0.754855142,0.933142311,0.395097103,0.132123528,0.431391277,0.621458
Kentucky,KY,Lawrence,21127,0.968163005,0.658707418,0.201209806,0.555873926,0.917860554,0.191340337,0.62114
Mississippi,MS,Lincoln,28085,0.791467685,0.796561605,0.450811843,0.429799427,0.751989812,0.297357529,0.620821
Pennsylvania,PA,Forest,42053,0.716332378,0.044890162,0.784781917,0.517987902,0.375358166,0.913403375,0.620503
Louisiana,LA,Richland,22083,0.848774276,0.578159822,0.533588029,0.841451767,0.432346387,0.406876791,0.620185
Indiana,IN,Cass,18017,0.633237822,0.575612862,0.702642471,0.437758676,0.480738618,0.545686087,0.619866
Indiana,IN,Fountain,18045,0.510665393,0.576886342,0.243553009,0.209169054,0.744667303,0.675581025,0.619548
Georgia,GA,Glynn,13127,0.484240688,0.515122572,0.771728749,0.650748169,0.522126711,0.486469277,0.61923
Texas,TX,Angelina,48005,0.786692136,0.924546323,0.871696912,0.768863419,0.395733843,0.127984718,0.618911
Oklahoma,OK,Jackson,40065,0.545367717,0.710601719,0.790830946,0.657752308,0.666666667,0.286532951,0.618593
